temperature,label
41.22156197012633,hot
30.324652605511467,hot
4.806300340459867,cold
15.157659271337486,cool
32.669111491866225,hot
12.923305343812192,cool
24.438194281462284,warm
27.746340534293367,warm
10.73069528421917,cool
19.404746439382,cool
-12.412673400690728,cold
9.756123586657102,cold
17.474318486068398,cool
7.522168180351505,cold
36.32411303931635,hot
5.698586220393674,cold
15.599555133030162,cool
21.307405772860914,warm
34.412732890661154,hot
5.641378488205607,cold
31.631637521549596,hot
20.10233061019587,cool
10.18491348952049,cool
24.62103474263271,warm
21.990596955734702,warm
13.997831228412053,cool
20.69802084990019,cool
16.1468640313824,cool
21.13517345251248,warm
26.621306745210468,warm
35.86016816145352,hot
7.621845011731509,cold
41.330333746562665,hot
0.47912200477498246,cold
18.482149049644168,cool
25.883172064845766,warm
22.809918677350325,warm
13.773004801794063,cool
17.918777496427246,cool
15.069990653411672,cool
14.106352430557884,cool
28.496020970210246,warm
23.570154859650472,warm
13.070904047393459,cool
28.995998754332508,warm
23.072995208766095,warm
28.1286211883896,warm
26.29628841923612,warm
11.710049890779278,cool
14.398189598030305,cool
27.47293605123262,warm
26.103702654334647,warm
19.790984060358518,cool
21.17327383308782,warm
32.77664895788425,hot
14.0842861116417,cool
25.47097381170038,warm
17.97807347566106,cool
17.823187967727797,cool
30.9877685198719,hot
28.2541634898803,warm
28.135096360006386,warm
33.05478807154329,hot
20.210038416327592,cool
26.819529712949638,warm
16.89733243406544,cool
23.241663524884423,warm
18.698569456323153,cool
20.969959649927183,cool
25.951570254369138,warm
11.817793167665275,cool
40.92387275685461,hot
9.93982618500298,cold
7.858113872122679,cold
31.581108735000676,hot
27.91662693962936,warm
26.24119817052155,warm
26.2834550926428,warm
19.877532271530853,cool
11.027456285141685,cool
20.758045581937264,cool
13.228382884878883,cool
29.751197334177512,warm
18.529426184978615,cool
11.745028032074885,cool
16.786141583470066,cool
24.129314542756244,warm
14.362754471960253,cool
11.777796044335686,cool
22.436872114919122,warm
22.449665711087228,warm
14.930568246288702,cool
15.289616943816771,cool
22.320499373576364,warm
5.519156585026758,cold
5.925362256234447,cold
12.81555778747564,cool
17.865528482881526,cool
23.109075655980046,warm
34.753562169495524,hot
28.576596232020194,warm
18.40061470036573,cool
19.809837920973113,cool
9.974706353621912,cold
19.8148686400761,cool
17.113413610798617,cool
23.227185603380896,warm
11.72769056447677,cool
25.193465142411725,warm
35.32738913002578,hot
18.912398515431423,cool
24.017117220989412,warm
26.901439917111126,warm
15.987795281141636,cool
22.24092481810417,warm
20.12592400781795,cool
20.97676098548832,cool
12.269902161445335,cool
20.245101742589426,cool
24.979982912454496,warm
34.51143607795042,hot
29.59270826085207,warm
41.531824575115564,hot
12.326524371119504,cool
28.72320636720678,warm
21.833420057383517,warm
41.89802933217672,hot
11.917017146448485,cool
11.60278157819224,cool
14.00607354555978,cool
-1.2389572430980706,cold
14.74244978319239,cool
12.40867338446302,cool
21.503937864762076,warm
23.417559757771595,warm
38.761708392158866,hot
29.504238381860503,warm
14.23096344337597,cool
11.015853286516421,cool
24.919191715065057,warm
6.797667929793578,cold
38.31458765854354,hot
31.79440120721287,hot
15.308243478952953,cool
2.868654709091224,cold
33.538723741654124,hot
18.85460154747382,cool
32.378163119734616,hot
4.055723412056329,cold
14.006249770462272,cool
20.052436997181832,cool
20.469805937647422,cool
15.499345285207564,cool
26.22849932347499,warm
9.323795706174057,cold
18.576205149787064,cool
21.20295631711899,warm
25.14438834058749,warm
27.1161487808889,warm
8.753579081621307,cold
4.658858292643778,cold
32.77676821898509,hot
23.323140119795916,warm
12.515134634434464,cool
35.51151975522523,hot
21.156746342928585,warm
31.792971840638266,hot
20.67518481410109,cool
40.60747924881987,hot
37.55340842443204,hot
17.510358515209266,cool
29.715709509543554,warm
26.453759495851475,warm
33.68631557532349,hot
10.350765394198955,cool
26.86051459998439,warm
30.58424486849588,hot
2.4126051357688567,cold
8.16741487334225,cold
-0.39232177760100484,cold
17.305931655554424,cool
27.17542255795962,warm
35.02357052096028,hot
20.740947804197752,cool
36.286155455712915,hot
6.198985417851086,cold
2.966175606448452,cold
19.444523011033812,cool
23.840654489393074,warm
19.67305251905907,cool
-0.6744210003987661,cold
19.108799604872114,cool
6.955304994951469,cold
26.696725488300384,warm
23.665982460968483,warm
10.601202136726448,cool
14.861330826633065,cool
9.407864781110485,cold
19.37320902726828,cool
29.551423205012384,warm
10.142739536644562,cool
25.040465155178445,warm
14.697423816275592,cool
12.071271677376558,cool
18.92969640045442,cool
9.64757677580626,cold
14.46350694652818,cool
8.021221074111516,cold
39.64725132916389,hot
20.352635519717285,cool
13.002744920074143,cool
22.13979910734222,warm
18.876719503091703,cool
17.79030400466777,cool
26.141667000434254,warm
27.575077100473052,warm
14.694988523894725,cool
14.2418175935532,cool
17.24948302848356,cool
-3.0192116473558492,cold
4.848089378014478,cold
33.66874267444525,hot
36.449677135012834,hot
17.509639604436217,cool
25.765569630557664,warm
23.11250154543536,warm
50.78880808455238,hot
31.195749114345766,hot
18.720824085192334,cool
10.444595593995743,cool
3.9355367974242768,cold
22.03463635867223,warm
12.436492547156966,cool
5.777462904023258,cold
13.534271157574734,cool
9.18451996385605,cold
36.871416350725646,hot
28.816397569494505,warm
19.920273586833826,cool
34.79944138890026,hot
20.773683076476182,cool
11.387157986717364,cool
35.23124077269657,hot
25.389100436846586,warm
9.627538456735437,cold
18.096613219163917,cool
11.243817466152429,cool
6.1720026903566385,cold
29.261775475316412,warm
39.094166404701305,hot
6.0143242618085875,cold
25.629692366905708,warm
13.493574308781731,cool
15.128746162353039,cool
14.076060757611309,cool
11.36009230320184,cool
20.48521627944827,cool
11.690498835889622,cool
22.70456825779839,warm
19.49761890550863,cool
17.610519531335903,cool
10.92436337958402,cool
14.232286694316674,cool
27.55391225825756,warm
25.00917187624381,warm
10.224447552014489,cool
20.993323054292258,cool
27.51387123371789,warm
3.305947188786284,cold
25.43360192379935,warm
13.373762410541534,cool
25.70598668593159,warm
12.36740843457483,cool
1.9511789933548087,cold
3.7245756211683734,cold
20.48084946661382,cool
22.597225017214818,warm
10.956833748955914,cool
26.38592458777374,warm
3.384799377310401,cold
19.339202013526833,cool
7.889838002375434,cold
13.481638921978409,cool
20.47398671316414,cool
11.395866347160476,cool
16.154444557701748,cool
30.062928092144404,hot
14.231081304768512,cool
28.356921120651418,warm
8.702931453423819,cold
25.29804177915283,warm
34.415686206579004,hot
-4.716445001272895,cold
12.031047445295233,cool
25.7707212718054,warm
17.969546139570074,cool
23.711458733713087,warm
13.960148132841795,cool
20.865897874729,cool
18.443227646079205,cool
31.677820616598073,hot
22.54420843301213,warm
23.37602662075202,warm
15.881230338775326,cool
15.123937759275066,cool
15.674418121803791,cool
23.94452142378297,warm
15.790155191797371,cool
22.89774856896413,warm
40.75400798645439,hot
28.711247034316923,warm
16.73976467832159,cool
32.012139221639444,hot
15.919246269784486,cool
-0.3812453517785386,cold
9.919136890825959,cold
1.2920807897414441,cold
16.484865159586914,cool
20.184183791895517,cool
36.76437312275283,hot
23.269273737641626,warm
17.808994711911357,cool
28.29405581183489,warm
-2.1113530900788504,cold
22.35614558108566,warm
27.708651938869668,warm
5.214137542201584,cold
31.43754043206929,hot
23.38496407494414,warm
15.847120860991987,cool
26.32781866106285,warm
42.70692857804396,hot
21.818662550584953,warm
22.48220586300336,warm
15.406391004597559,cool
11.501556305352082,cool
28.303358165442454,warm
11.439161740911327,cool
20.715662372193925,cool
15.223425532348834,cool
24.789798257463918,warm
23.336621052869482,warm
30.375399442578992,hot
14.89983601145253,cool
17.301250647066286,cool
10.212362842176926,cool
15.557067399238884,cool
23.773004930448522,warm
27.569886166453518,warm
10.778346758223746,cool
28.696059201056602,warm
33.55637858804951,hot
24.134349032237008,warm
38.76795812558066,hot
12.262108008964269,cool
7.55345296688583,cold
2.2127975109572127,cold
34.96044311489183,hot
26.543656563540576,warm
19.44415329089545,cool
22.799686263198204,warm
8.745109527016234,cold
44.45751979616826,hot
21.292211819752275,warm
21.093947946048928,warm
27.25766623898692,warm
24.810092317367133,warm
22.238840242791312,warm
12.095255445546881,cool
24.714683571359956,warm
38.82024496475034,hot
33.454200461549775,hot
35.93186626639397,hot
14.887843235688148,cool
10.103951797414192,cool
18.74213079900352,cool
20.557249122886947,cool
30.941915184709487,hot
3.0753537028518068,cold
35.29550319460614,hot
18.419921014210107,cool
15.731189300525799,cool
9.878956247398325,cold
3.4514332813423074,cold
28.231705839619146,warm
20.733179671884038,cool
7.100391002589461,cold
7.049212279363839,cold
16.642153007098717,cool
36.69021525289393,hot
17.40408648636395,cool
4.968570468818939,cold
17.542569359140558,cool
17.272764302523296,cool
-6.968866429415716,cold
19.457051334821877,cool
17.69065469791322,cool
26.962063648134183,warm
38.48956094945345,hot
31.265650295477574,hot
17.311113094451695,cool
8.934740912583298,cold
45.733598032498605,hot
20.592184340144883,cool
20.139292919129463,cool
19.758749128899968,cool
21.980847607678548,warm
18.556395880760576,cool
14.263379931197637,cool
14.531410587596078,cool
19.672467297840015,cool
14.56575228866235,cool
12.871542173228356,cool
21.06430227691897,warm
17.450227825791448,cool
35.039929885826886,hot
-6.509698083930118,cold
30.91506851922462,hot
32.46085192497629,hot
-0.7339023240814946,cold
16.573124059196513,cool
16.285591340042085,cool
5.924883052821787,cold
12.221833124091248,cool
8.894241545341712,cold
37.52270443423623,hot
29.35678393147461,warm
32.71555094994159,hot
27.21672064043235,warm
8.709482287827708,cold
14.754797337202262,cool
24.89374561227918,warm
7.778721911080545,cold
27.12998430172388,warm
17.59674601841865,cool
16.251791924504026,cool
27.109599682034915,warm
24.4426331148604,warm
16.3903383418092,cool
31.59329803364248,hot
9.189366724001026,cold
26.159356069442637,warm
25.931012579683838,warm
16.904535606860097,cool
23.26133022242118,warm
7.48886423614697,cold
29.240270192069012,warm
18.15097863557011,cool
14.772769794809605,cool
30.490092258368893,hot
12.956563094572408,cool
5.915387036364404,cold
4.433708264760963,cold
26.060099513456397,warm
7.19570647503717,cold
37.54794181984364,hot
-0.8192940788372205,cold
36.96456368290038,hot
22.110174672026183,warm
19.032868881296075,cool
14.550809131910503,cool
23.99136114352071,warm
19.623652975751515,cool
31.033018820165214,hot
21.142276486620396,warm
21.503017614618777,warm
16.36387787786144,cool
19.430543762789327,cool
23.078017688920593,warm
2.898316073433744,cold
6.51814577894287,cold
27.43264094022715,warm
21.70865438127942,warm
18.160166636473207,cool
20.18433933065393,cool
23.47581705361671,warm
14.602403196906385,cool
12.216952745976872,cool
21.958452550976816,warm
10.21627222384968,cool
24.08252755714472,warm
2.9741639576215952,cold
30.291556373256437,hot
24.725974824130432,warm
22.560297343138757,warm
29.82690983945514,warm
36.65474444462576,hot
30.143700650181305,hot
1.591257686683548,cold
7.204230332642984,cold
13.751814223043212,cool
20.260910502108338,cool
25.17659020469123,warm
12.742561868465344,cool
21.867667644770783,warm
12.446170676466775,cool
13.884821970080518,cool
5.933389031517777,cold
10.767667538890958,cool
6.483153943836664,cold
10.241267470226672,cool
30.536417966078396,hot
10.50601111168057,cool
46.32382064837391,hot
24.933179008808892,warm
21.84836123694874,warm
11.416422198187865,cool
27.003098794089915,warm
14.243621737622261,cool
21.220098146453616,warm
45.60084538268795,hot
19.0394010027535,cool
31.49273326285676,hot
12.968235748741126,cool
19.650115095030383,cool
37.7080063563551,hot
13.730329422122326,cool
38.12448557996929,hot
27.077519354554752,warm
14.375332241057324,cool
26.32407739055521,warm
29.725544496267297,warm
26.218099622171962,warm
4.297752801095436,cold
12.728628241751315,cool
17.52481364448495,cool
19.255665708999537,cool
26.20672097550678,warm
21.77701000933254,warm
6.646556412898988,cold
23.801978510059634,warm
26.10585745283823,warm
25.597904479310397,warm
30.807807255546216,hot
28.33922154548904,warm
24.591800792284367,warm
19.29834288541353,cool
3.390390664840087,cold
24.296182191325858,warm
22.07687687163111,warm
22.715788371953735,warm
7.232514241796906,cold
9.189434595917376,cold
30.531528533329038,hot
19.60444846143345,cool
26.815006973726245,warm
20.283183761304613,cool
20.29756139495745,cool
29.382838059759976,warm
14.839552717826262,cool
20.961207769409835,cool
15.377247112949576,cool
15.655037725676845,cool
16.908278765313607,cool
22.22133771633713,warm
15.212513783365226,cool
32.55756125573521,hot
11.053926977804961,cool
18.13128355838641,cool
15.60268941725825,cool
34.46977884353733,hot
21.965547765115748,warm
30.31844539468635,hot
5.144396269630281,cold
22.670502658692588,warm
28.89630795623437,warm
20.822839892754242,cool
30.654803750653514,hot
14.827115498996278,cool
34.0934744018558,hot
42.9889812361925,hot
16.37161439560341,cool
15.54497478599228,cool
34.53384477117701,hot
35.795721457307124,hot
14.771399728467317,cool
15.798131829041427,cool
17.182153911394927,cool
6.555494889657229,cold
10.813480535158018,cool
9.958592332479322,cold
12.322024348958715,cool
19.653151126132187,cool
22.342147325365207,warm
35.50500492814077,hot
10.01645959261209,cool
29.843223984765835,warm
17.86011155774491,cool
19.50536290347567,cool
26.748194921666038,warm
8.772779784377015,cold
23.824097461840505,warm
21.66452208213056,warm
24.924512640081492,warm
22.891686439078182,warm
44.55300139910894,hot
13.62260015748684,cool
14.690030449981823,cool
13.768594735752355,cool
14.445228808397452,cool
13.626128726934823,cool
31.890165311075517,hot
34.20504247989855,hot
14.292537062505238,cool
11.676444268957713,cool
24.71415556386404,warm
14.477769557190287,cool
26.32931817755511,warm
22.029230208513,warm
4.842558850027681,cold
35.47505201330061,hot
37.95877673095522,hot
13.872113095156138,cool
16.12298440064016,cool
22.85865390724905,warm
23.34456789987025,warm
26.585442726728303,warm
40.102045387663495,hot
18.230527725059506,cool
12.017027554615463,cool
6.206807719854728,cold
12.69069960058081,cool
19.668730271262028,cool
37.94557863517788,hot
14.823887009638286,cool
22.237879516388986,warm
19.83577103927248,cool
31.88393273448084,hot
45.26932425873622,hot
14.691312270796793,cool
15.10560557481778,cool
30.44160877069072,hot
26.818914896263113,warm
38.46707325736034,hot
25.83928185325964,warm
16.407079092129404,cool
25.906548306923092,warm
31.08703580582908,hot
28.20482181197364,warm
25.072740311072977,warm
30.66674689589154,hot
31.692955904456728,hot
33.82158991037527,hot
26.48709887589643,warm
18.328819196831457,cool
21.467136864333227,warm
32.06508966508357,hot
11.83064329012764,cool
23.686733088729014,warm
16.066611876726395,cool
20.287448229348175,cool
32.78451862607299,hot
21.910990680199035,warm
20.464365481561487,cool
6.401438590200808,cold
27.46253566027221,warm
26.454841811410752,warm
41.6325472330546,hot
16.922217650469992,cool
22.191503276639388,warm
22.49383683710755,warm
35.77453279763475,hot
19.04704467613048,cool
22.79021525770339,warm
26.078965097165394,warm
21.86609123156358,warm
15.535663854494718,cool
21.940899928983075,warm
30.73631749859772,hot
9.734847005889398,cold
21.32969674146876,warm
12.998791850608267,cool
31.950466289248425,hot
4.768130952162252,cold
14.410781527284117,cool
23.77211875064521,warm
35.65524029234341,hot
19.34249738927012,cool
14.448004733068016,cool
38.8115706944059,hot
5.5198609958375595,cold
-1.9880595662008176,cold
24.400144500533322,warm
14.979457756473888,cool
9.787671828692869,cold
27.083564472993533,warm
22.43800713771199,warm
14.359213692632716,cool
7.1969560132910555,cold
28.724573282801448,warm
26.50201177958661,warm
19.00824136220617,cool
38.466369960476655,hot
9.299152336738475,cold
4.744748290752611,cold
13.080919301187556,cool
19.544139836445023,cool
22.433394493226917,warm
17.587639421436702,cool
23.520553965142966,warm
7.48460575809556,cold
34.437646040732595,hot
19.178488216074314,cool
31.172958315881274,hot
23.427253463777042,warm
24.56753219153784,warm
25.69767280232204,warm
24.477085600173147,warm
26.42722759867544,warm
33.29152530132431,hot
21.965211697014702,warm
27.090037575885123,warm
19.102643057127732,cool
34.40117215449473,hot
13.236076979407303,cool
38.00940432910816,hot
19.598420493556567,cool
5.692248978819519,cold
21.281044149107892,warm
13.189483425251192,cool
28.40643548988724,warm
13.473760206976092,cool
15.538165667852203,cool
1.104592690544692,cold
15.476936807509233,cool
-4.238793266289566,cold
4.160971765142767,cold
27.604146561442974,warm
27.858001586508323,warm
24.254575617849646,warm
10.33023856870787,cool
19.5228864385802,cool
19.963974609094315,cool
8.416353108074572,cold
35.0339830176715,hot
28.773622905756714,warm
17.79035826170336,cool
20.268858389945308,cool
22.083828079475524,warm
-0.4173486842429064,cold
17.528226174794032,cool
13.180157520022014,cool
9.983799901050844,cold
17.188997071140452,cool
37.976865268495224,hot
26.4084286126701,warm
14.288210102172032,cool
25.725827813561587,warm
33.99355436586002,hot
29.24633682912769,warm
20.59630369920174,cool
13.530632222944261,cool
26.9822331361359,warm
23.934853854217497,warm
28.951932200277323,warm
26.351718016819696,warm
30.49552715319335,hot
14.64764788439432,cool
33.173940656343255,hot
21.975996046923996,warm
40.75260872625265,hot
13.108121819104321,cool
37.359638031652494,hot
21.97910783462648,warm
13.485819963855516,cool
15.161141659456785,cool
16.7965269180568,cool
24.241659464019165,warm
25.228354880354996,warm
14.26299996061421,cool
19.75645407739017,cool
41.42270358611864,hot
37.275431701007115,hot
24.363236696740323,warm
20.380034781682003,cool
21.20031326718261,warm
26.135179727304166,warm
9.772074348015945,cold
17.426234625766547,cool
3.3141592612241055,cold
23.992231226052795,warm
26.471959397027412,warm
15.16813537700626,cool
35.73986763290033,hot
7.742343369976588,cold
5.356251197901798,cold
22.24451818559972,warm
30.470983026121544,hot
36.83927691457869,hot
15.4111573713106,cool
30.78680833431296,hot
19.614915304992927,cool
18.273727000591805,cool
28.836599374866722,warm
26.523228784134197,warm
4.236078430157505,cold
34.76540349725896,hot
33.800913541474515,hot
13.744372984904706,cool
23.95803533437409,warm
24.94030186282739,warm
22.60673765823907,warm
14.496948461545799,cool
13.283766320619485,cool
19.744459290085548,cool
31.727290192593646,hot
25.436001545944322,warm
16.29385667913894,cool
27.716987106483447,warm
-8.485426206300755,cold
31.487657003721033,hot
2.602862212219005,cold
16.375590585968677,cool
8.803301053738561,cold
7.053185242790942,cold
31.608267873785195,hot
15.322987986881087,cool
23.465038817307157,warm
19.53079421120816,cool
24.770408272231215,warm
20.768218910602553,cool
7.170077758114303,cold
29.962668194471398,warm
15.062434168386876,cool
4.43418101340249,cold
15.718848390340874,cool
35.00759790634311,hot
28.50221742113493,warm
16.513478655921407,cool
16.507422956815713,cool
16.783649487826175,cool
40.76747983560841,hot
23.819354522315535,warm
24.300416471910697,warm
30.302834540318422,hot
22.387891590265134,warm
17.409578541792968,cool
18.036501509150217,cool
19.28398740585936,cool
19.627777634901584,cool
27.2762954363698,warm
20.519458858072994,cool
27.326400772155793,warm
19.192834198914177,cool
20.786351903160906,cool
0.017993154678922707,cold
29.163276747024817,warm
23.464884758979927,warm
29.98010109859652,warm
-8.962553781936894,cold
40.883747047807276,hot
18.60410371844826,cool
31.081828167375164,hot
9.60094072874469,cold
26.127739050625696,warm
9.465844368263438,cold
13.762310393041949,cool
39.14031353866786,hot
18.093175992366533,cool
22.174328731797228,warm
28.700677306887542,warm
24.956818879726047,warm
21.504189051435766,warm
23.649610024662255,warm
44.03415585238275,hot
19.423812029664145,cool
22.010990467149675,warm
30.506543960076122,hot
31.05525932957984,hot
31.870303055603802,hot
26.387302220291847,warm
8.569950872695165,cold
36.334315323010955,hot
8.53654606981312,cold
23.02635465239033,warm
12.457241499806422,cool
19.358616534070073,cool
23.287624103034805,warm
23.21357215450273,warm
24.219207542352848,warm
36.13711269058647,hot
24.535343015139798,warm
17.558433647093512,cool
29.64087168288357,warm
31.894704889246405,hot
7.723921848630075,cold
25.97400069849858,warm
27.011727423108983,warm
17.024364966400082,cool
33.75706813311619,hot
18.499444129674732,cool
21.25576453471542,warm
18.269281757161306,cool
20.155790475814676,cool
9.037249131047982,cold
5.599491174057057,cold
35.94505063224972,hot
11.530386516816723,cool
10.086076505436928,cool
-1.533901136037148,cold
13.610382523104978,cool
6.769102065925017,cold
36.42015160136369,hot
30.098170893426342,hot
13.118496548222762,cool
42.52435805344309,hot
29.81765486991594,warm
16.751686164913774,cool
-4.994057148735731,cold
42.90942572590742,hot
6.10427533236404,cold
3.5460125304310814,cold
30.225704320096405,hot
44.39752406339273,hot
33.84272818510518,hot
25.639091200523595,warm
25.94754341665286,warm
28.534155587803077,warm
27.58928589786765,warm
22.811914239693756,warm
21.042011039518762,warm
19.374068721004775,cool
12.460354111333238,cool
17.19324923133226,cool
3.0704318580461454,cold
19.016603732052502,cool
10.114088928490826,cool
8.96410682784229,cold
21.798941511534785,warm
33.92002286344599,hot
29.18316606002313,warm
4.2949939637682295,cold
10.103718634296625,cool
29.407711879882157,warm
10.175126064616904,cool
17.753668500029754,cool
25.50052099024552,warm
10.316555451363648,cool
21.053755061459597,warm
6.659745050817955,cold
13.986323560487863,cool
23.19781934142537,warm
4.070062664683308,cold
24.40474737960399,warm
19.80362201073319,cool
25.524899544171475,warm
22.239141340646615,warm
33.64140429973844,hot
21.252245026479073,warm
15.705944588747471,cool
21.22297503032284,warm
25.43298029036388,warm
20.488600703257042,cool
20.405916912038823,cool
12.980083121932447,cool
13.37099082449052,cool
5.973947282003065,cold
37.495767431869396,hot
7.561367646087149,cold
13.070948022040927,cool
12.815927344308026,cool
28.949243769444415,warm
17.050503217079722,cool
32.477420726737336,hot
13.265093757561315,cool
22.78994162223802,warm
11.646529467402427,cool
41.45149127773388,hot
8.124015809704872,cold
23.098207102270276,warm
26.337768809320984,warm
24.137990974514985,warm
18.147123411222918,cool
18.701793002665738,cool
20.438114719791095,cool
18.529979983715116,cool
29.638791167949098,warm
42.10523001591351,hot
14.425082149921664,cool
6.301970204209223,cold
19.11717951648745,cool
45.79709337654319,hot
11.963254320302692,cool
36.391168054440676,hot
36.77700814076441,hot
14.464117582920053,cool
25.689830791852753,warm
36.283966231285376,hot
16.208722590125127,cool
17.964196398976384,cool
14.183190860513562,cool
9.852432693071332,cold
13.507224549339929,cool
7.760597332377435,cold
20.34083468259226,cool
12.300267689413582,cool
22.337859117907477,warm
4.441043537963727,cold
23.308802322144572,warm
28.33528961608925,warm
0.06264357428544542,cold
23.74056569847572,warm
32.27668992473292,hot
7.903589813087946,cold
36.72572386837703,hot
24.19019009366045,warm
12.949881442415911,cool
19.44230922342294,cool
25.583269125217225,warm
20.760053914124114,cool
25.38755992446369,warm
10.793264069206337,cool
21.69360824036078,warm
5.8628550309501986,cold
