weight,label
69.81629840729629,normal
56.54118442771252,normal
71.1370683729059,normal
59.842574327318324,normal
84.62679600126627,normal
67.79413927746792,normal
57.61754204811233,normal
65.1792123752051,normal
76.19397181413436,normal
61.54413170794038,normal
57.666694066503524,normal
73.65530817237868,normal
73.67449856663085,normal
62.39585236943305,normal
62.93442541572516,normal
73.48074906036454,normal
48.27873487754014,underweight
48.888043384351676,underweight
59.22333668121346,normal
66.7982927243223,normal
74.66361348397007,normal
92.13034325424329,overweight
82.86489434803029,normal
67.60092205054859,normal
69.71475688145966,normal
54.96205953043287,normal
69.72230296011415,normal
65.67012041619793,normal
74.84077840507135,normal
57.59153584671515,normal
77.79019771361759,normal
92.99108369503867,overweight
68.36859777314713,normal
76.02567583148412,normal
80.35215987566669,normal
63.98169292171246,normal
73.36138722715626,normal
70.18888601172692,normal
71.46514147823248,normal
58.404853242168,normal
70.36765261388415,normal
77.46997436868175,normal
91.76715411692562,overweight
84.3890623912781,normal
102.29773686267335,obese
58.489786556679256,normal
83.08480955081018,normal
72.75013008607527,normal
102.8470439982651,obese
57.87552571967273,normal
57.40417236728836,normal
61.009110318339665,normal
38.141564135352894,underweight
62.113674674788584,normal
58.61301007669453,normal
72.25590679714311,normal
75.12633963665739,normal
98.14256258823829,overweight
84.25635757279075,normal
61.346445165063955,normal
56.52377992977463,normal
77.37878757259759,normal
50.19650189469037,normal
97.47188148781531,overweight
87.69160181081931,overweight
62.962365218429426,normal
44.30298206363683,underweight
90.3080856124812,overweight
68.28190232121074,normal
88.56724467960193,overweight
46.08358511808449,underweight
61.00937465569341,normal
70.07865549577275,normal
70.70470890647113,normal
63.249017927811344,normal
79.34274898521248,normal
53.98569355926108,normal
67.8643077246806,normal
71.80443447567848,normal
77.71658251088124,normal
80.67422317133335,normal
53.13036862243196,normal
46.98828743896567,underweight
89.16515232847763,overweight
74.98471017969388,normal
58.7727019516517,normal
93.26727963283784,overweight
71.73511951439288,normal
87.6894577609574,overweight
71.01277722115164,normal
100.91121887322981,obese
96.33011263664807,overweight
66.2655377728139,normal
84.57356426431534,normal
79.68063924377721,normal
90.52947336298523,overweight
55.52614809129843,normal
80.29077189997659,normal
85.87636730274382,overweight
43.618907703653285,underweight
52.25112231001337,normal
39.411517333598496,underweight
65.95889748333164,normal
80.76313383693943,normal
92.53535578144042,overweight
71.11142170629662,normal
94.42923318356938,overweight
49.29847812677663,underweight
44.44926340967268,underweight
69.16678451655072,normal
75.76098173408961,normal
69.5095787785886,normal
38.98836849940185,underweight
68.66319940730817,normal
50.43295749242721,normal
80.04508823245058,normal
75.49897369145272,normal
55.90180320508967,normal
62.2919962399496,normal
54.11179717166573,normal
69.05981354090243,normal
84.32713480751858,normal
55.21410930496684,normal
77.56069773276766,normal
62.04613572441339,normal
58.10690751606484,normal
68.39454460068163,normal
54.47136516370939,normal
61.69526041979227,normal
52.03183161116728,normal
99.47087699374583,overweight
70.52895327957593,normal
59.50411738011122,normal
73.20969866101333,normal
68.31507925463755,normal
66.68545600700166,normal
79.21250050065137,normal
81.36261565070957,normal
62.04248278584209,normal
61.3627263903298,normal
65.87422454272534,normal
35.471182528966224,underweight
47.27213406702172,underweight
90.50311401166786,overweight
94.67451570251926,overweight
66.26445940665432,normal
78.6483544458365,normal
74.66875231815304,normal
116.18321212682856,obese
86.79362367151865,overweight
68.0812361277885,normal
55.666893390993614,normal
45.903305196136415,underweight
73.05195453800835,normal
58.654738820735446,normal
48.666194356034886,underweight
60.301406736362104,normal
53.77677994578407,normal
95.30712452608847,overweight
83.22459635424175,normal
69.88041038025074,normal
92.19916208335039,overweight
71.16052461471428,normal
57.08073698007605,normal
92.84686115904486,overweight
78.08365065526988,normal
54.441307685103155,normal
67.14491982874588,normal
56.86572619922865,normal
49.25800403553496,underweight
83.89266321297463,normal
98.64124960705196,overweight
49.02148639271288,underweight
78.44453855035856,normal
60.2403614631726,normal
62.69311924352956,normal
61.11409113641696,normal
57.04013845480276,normal
70.7278244191724,normal
57.535748253834434,normal
74.05685238669759,normal
69.24642835826295,normal
66.41577929700385,normal
56.386545069376034,normal
61.34843004147501,normal
81.33086838738635,normal
77.5137578143657,normal
55.33667132802174,normal
71.48998458143839,normal
81.27080685057683,normal
44.95892078317942,underweight
78.15040288569902,normal
60.060643615812296,normal
78.5589800288974,normal
58.55111265186225,normal
42.92676849003222,underweight
45.58686343175256,underweight
70.72127419992073,normal
73.89583752582223,normal
56.43525062343387,normal
79.57888688166061,normal
45.0771990659656,underweight
69.00880302029024,normal
51.834757003563155,normal
60.222458382967616,normal
70.71098006974621,normal
57.09379952074072,normal
64.23166683655262,normal
85.0943921382166,overweight
61.34662195715277,normal
82.53538168097712,normal
53.05439718013573,normal
77.94706266872925,normal
91.6235293098685,overweight
32.92533249809066,underweight
58.046571167942844,normal
78.6560819077081,normal
66.9543192093551,normal
75.56718810056964,normal
60.94022219926269,normal
71.2988468120935,normal
67.66484146911881,normal
87.5167309248971,overweight
73.8163126495182,normal
75.06403993112804,normal
63.82184550816299,normal
62.6859066389126,normal
63.51162718270569,normal
75.91678213567445,normal
63.68523278769605,normal
74.34662285344619,normal
101.13101197968157,obese
83.06687055147539,normal
65.10964701748239,normal
88.01820883245918,overweight
63.87886940467673,normal
39.428131972332196,underweight
54.87870533623894,normal
41.938121184612164,underweight
64.72729773938038,normal
70.27627568784328,normal
95.14655968412924,overweight
74.90391060646245,normal
66.71349206786704,normal
82.44108371775233,normal
36.832970364881724,underweight
73.53421837162848,normal
81.5629779083045,normal
47.821206313302376,underweight
87.15631064810394,overweight
75.07744611241621,normal
63.77068129148798,normal
79.49172799159427,normal
104.06039286706593,obese
72.72799382587743,normal
73.72330879450504,normal
63.109586506896335,normal
57.25233445802812,normal
82.45503724816368,normal
57.15874261136699,normal
71.07349355829089,normal
62.83513829852325,normal
77.18469738619588,normal
75.00493157930423,normal
85.56309916386849,overweight
62.349754017178796,normal
65.95187597059943,normal
55.31854426326539,normal
63.33560109885833,normal
75.65950739567279,normal
81.35482924968028,normal
56.167520137335615,normal
83.0440888015849,normal
90.33456788207427,overweight
76.20152354835551,normal
98.151937188371,overweight
58.39316201344641,normal
51.33017945032874,normal
43.319196266435824,underweight
92.44066467233775,overweight
79.81548484531086,normal
69.16622993634317,normal
74.19952939479731,normal
53.11766429052435,normal
106.68627969425239,obese
71.93831772962841,normal
71.64092191907339,normal
80.88649935848038,normal
77.2151384760507,normal
73.35826036418698,normal
58.142883168320324,normal
77.07202535703993,normal
98.2303674471255,overweight
90.18130069232467,overweight
93.89779939959095,overweight
62.33176485353222,normal
55.15592769612129,normal
68.11319619850528,normal
70.83587368433042,normal
86.41287277706422,overweight
44.613030554277714,underweight
92.9432547919092,overweight
67.62988152131516,normal
63.5967839507887,normal
54.81843437109749,normal
45.177149922013456,underweight
82.34755875942872,normal
71.09976950782605,normal
50.65058650388419,normal
50.57381841904576,normal
64.96322951064808,normal
95.0353228793409,overweight
66.10612972954593,normal
47.45285570322841,underweight
66.31385403871083,normal
65.90914645378494,normal
29.546700355876425,underweight
69.18557700223282,normal
66.53598204686983,normal
80.44309547220128,normal
97.73434142418017,overweight
86.89847544321637,overweight
65.96666964167754,normal
53.40211136887494,normal
108.60039704874791,obese
70.88827651021732,normal
70.2089393786942,normal
69.63812369334995,normal
72.97127141151782,normal
67.83459382114086,normal
61.39506989679646,normal
61.79711588139412,normal
69.50870094676003,normal
61.84862843299352,normal
59.30731325984253,normal
71.59645341537845,normal
66.17534173868717,normal
92.55989482874033,overweight
30.235452874104823,underweight
86.37260277883692,overweight
88.69127788746444,overweight
38.89914651387776,underweight
64.85968608879477,normal
64.42838701006313,normal
48.88732457923268,underweight
58.33274968613687,normal
53.34136231801257,normal
96.28405665135435,overweight
84.03517589721191,normal
89.07332642491238,overweight
80.82508096064853,normal
53.06422343174156,normal
62.132196005803394,normal
77.34061841841877,normal
51.66808286662082,normal
80.69497645258582,normal
66.39511902762797,normal
64.37768788675604,normal
80.66439952305237,normal
76.6639496722906,normal
64.5855075127138,normal
87.38994705046372,overweight
53.78405008600154,normal
79.23903410416395,normal
78.89651886952575,normal
65.35680341029014,normal
74.89199533363177,normal
51.23329635422046,normal
83.86040528810352,normal
67.22646795335517,normal
62.15915469221441,normal
85.73513838755333,overweight
59.43484464185861,normal
48.873080554546604,underweight
46.65056239714144,underweight
79.0901492701846,normal
50.793559712555755,normal
96.32191272976547,overweight
38.77105888174417,underweight
95.44684552435058,overweight
73.16526200803928,normal
68.54930332194411,normal
61.826213697865754,normal
75.98704171528107,normal
69.43547946362727,normal
86.54952823024783,overweight
71.71341472993059,normal
72.25452642192816,normal
64.54581681679217,normal
69.14581564418398,normal
74.6170265333809,normal
44.347474110150614,underweight
49.77721866841431,underweight
81.14896141034072,normal
72.56298157191912,normal
67.24024995470981,normal
70.27650899598089,normal
75.21372558042506,normal
61.90360479535958,normal
58.32542911896531,normal
72.93767882646523,normal
55.32440833577452,normal
76.12379133571707,normal
44.46124593643239,underweight
85.43733455988465,overweight
77.08896223619564,normal
73.84044601470814,normal
84.74036475918271,normal
94.98211666693865,overweight
85.21555097527195,overweight
42.38688653002532,underweight
50.806345498964475,normal
60.62772133456482,normal
70.3913657531625,normal
77.76488530703685,normal
59.11384280269802,normal
72.80150146715617,normal
58.66925601470016,normal
60.82723295512078,normal
48.900083547276665,underweight
56.151501308336435,normal
49.724730915754996,underweight
55.36190120534001,normal
85.80462694911759,overweight
55.759016667520854,normal
109.48573097256086,obese
77.39976851321333,normal
72.77254185542311,normal
57.1246332972818,normal
80.50464819113488,normal
61.36543260643339,normal
71.83014721968043,normal
108.40126807403192,obese
68.55910150413025,normal
87.23909989428513,overweight
59.45235362311169,normal
69.47517264254557,normal
96.56200953453265,overweight
60.59549413318349,normal
97.18672836995393,overweight
80.61627903183214,normal
61.56299836158598,normal
79.48611608583282,normal
84.58831674440094,normal
79.32714943325794,normal
46.446629201643155,underweight
59.09294236262697,normal
66.28722046672743,normal
68.8834985634993,normal
79.31008146326018,normal
72.66551501399881,normal
49.96983461934848,underweight
75.70296776508945,normal
79.15878617925735,normal
78.3968567189656,normal
86.21171088331933,overweight
82.50883231823356,normal
76.88770118842655,normal
68.94751432812029,normal
45.085585997260125,underweight
76.44427328698879,normal
73.11531530744666,normal
74.0736825579306,normal
50.84877136269536,normal
53.784151893876064,normal
85.79729279999356,overweight
69.40667269215018,normal
80.22251046058936,normal
70.42477564195691,normal
70.44634209243618,normal
84.07425708963997,normal
62.25932907673939,normal
71.44181165411474,normal
63.06587066942436,normal
63.482556588515266,normal
65.3624181479704,normal
73.3320065745057,normal
62.818770675047844,normal
88.83634188360281,overweight
56.580890466707444,normal
67.19692533757961,normal
63.40403412588738,normal
91.704668265306,overweight
72.94832164767362,normal
85.47766809202952,overweight
47.716594404445416,underweight
74.00575398803889,normal
83.34446193435156,normal
71.23425983913137,normal
85.98220562598027,overweight
62.24067324849442,normal
91.1402116027837,overweight
104.48347185428875,obese
64.55742159340511,normal
63.31746217898842,normal
91.80076715676552,overweight
93.69358218596068,overweight
62.15709959270097,normal
63.69719774356214,normal
65.7732308670924,normal
49.833242334485846,underweight
56.220220802737025,normal
54.93788849871898,normal
58.483036523438074,normal
69.47972668919829,normal
73.5132209880478,normal
93.25750739221115,overweight
55.024689388918134,normal
84.76483597714875,normal
66.79016733661737,normal
69.2580443552135,normal
80.12229238249905,normal
53.159169676565526,normal
75.73614619276076,normal
72.49678312319584,normal
77.38676896012224,normal
74.33752965861727,normal
106.82950209866341,obese
60.43390023623026,normal
62.035045674972736,normal
60.65289210362853,normal
61.66784321259618,normal
60.439193090402235,normal
87.83524796661328,overweight
91.30756371984782,overweight
61.438805593757856,normal
57.51466640343657,normal
77.07123334579606,normal
61.716654335785435,normal
79.49397726633266,normal
73.04384531276949,normal
47.26383827504152,underweight
93.21257801995093,overweight
96.93816509643283,overweight
60.80816964273421,normal
64.18447660096024,normal
74.28798086087357,normal
75.01685184980538,normal
79.87816409009245,normal
100.15306808149525,obese
67.34579158758926,normal
58.02554133192319,normal
49.31021157978209,underweight
59.036049400871214,normal
69.50309540689304,normal
96.91836795276681,overweight
62.235830514457426,normal
73.35681927458347,normal
69.75365655890872,normal
87.82589910172126,overweight
107.90398638810433,obese
62.03696840619519,normal
62.658408362226666,normal
85.66241315603608,overweight
80.22837234439467,normal
97.7006098860405,overweight
78.75892277988946,normal
64.61061863819411,normal
78.85982246038463,normal
86.63055370874362,overweight
82.30723271796046,normal
77.60911046660947,normal
86.00012034383731,overweight
87.5394338566851,overweight
90.7323848655629,overweight
79.73064831384464,normal
67.49322879524719,normal
72.20070529649985,normal
88.09763449762535,overweight
57.74596493519146,normal
75.53009963309351,normal
64.09991781508958,normal
70.43117234402226,normal
89.17677793910948,overweight
72.86648602029855,normal
70.69654822234223,normal
49.60215788530121,underweight
81.19380349040831,normal
79.68226271711613,normal
102.4488208495819,obese
65.38332647570499,normal
73.28725491495908,normal
73.74075525566133,normal
93.66179919645211,overweight
68.57056701419572,normal
74.18532288655508,normal
79.11844764574809,normal
72.79913684734537,normal
63.30349578174208,normal
72.91134989347461,normal
86.10447624789659,overweight
54.602270508834096,normal
71.99454511220314,normal
59.4981877759124,normal
87.92569943387264,overweight
47.15219642824338,underweight
61.61617229092617,normal
75.65817812596781,normal
93.4828604385151,overweight
69.01374608390519,normal
61.67200709960203,normal
98.21735604160885,overweight
48.279791493756335,underweight
37.017910650698774,underweight
76.60021675079999,normal
62.46918663471083,normal
54.681507743039305,normal
80.6253467094903,normal
73.65701070656799,normal
61.538820538949075,normal
50.79543401993658,normal
83.08685992420217,normal
79.75301766937991,normal
68.51236204330925,normal
97.69955494071499,overweight
53.94872850510771,normal
47.117122436128916,underweight
59.62137895178133,normal
69.31620975466754,normal
73.65009173984038,normal
66.38145913215506,normal
75.28083094771445,normal
51.22690863714334,normal
91.65646906109889,overweight
68.76773232411146,normal
86.75943747382192,overweight
75.14088019566556,normal
76.85129828730676,normal
78.54650920348305,normal
76.71562840025973,normal
79.64084139801315,normal
89.93728795198646,overweight
72.94781754552206,normal
80.63505636382769,normal
68.6539645856916,normal
91.6017582317421,overweight
59.85411546911095,normal
97.01410649366224,overweight
69.39763074033485,normal
48.53837346822928,underweight
71.92156622366184,normal
59.78422513787679,normal
82.60965323483086,normal
60.210640310464136,normal
63.307248501778304,normal
41.65688903581703,underweight
63.21540521126385,normal
33.64181010056565,underweight
46.24145764771415,underweight
81.40621984216446,normal
81.78700237976248,normal
76.38186342677447,normal
55.495357853061805,normal
69.2843296578703,normal
69.94596191364147,normal
52.624529662111854,normal
92.55097452650726,overweight
83.16043435863507,normal
66.68553739255503,normal
70.40328758491796,normal
73.12574211921329,normal
39.37397697363564,underweight
66.29233926219105,normal
59.77023628003302,normal
54.975699851576266,normal
65.78349560671067,normal
96.96529790274283,overweight
79.61264291900514,normal
61.432315153258045,normal
78.58874172034238,normal
90.99033154879004,overweight
83.86950524369153,normal
70.89445554880261,normal
60.295948334416394,normal
80.47334970420386,normal
75.90228078132624,normal
83.42789830041599,normal
79.52757702522955,normal
85.74329072979003,overweight
61.97147182659148,normal
89.76091098451488,overweight
72.963994070386,normal
101.12891308937898,obese
59.66218272865648,normal
96.03945704747875,overweight
72.96866175193972,normal
60.22872994578327,normal
62.741712489185176,normal
65.1947903770852,normal
76.36248919602875,normal
77.8425323205325,normal
61.394499940921314,normal
69.63468111608526,normal
102.13405537917795,obese
95.91314755151066,overweight
76.54485504511048,normal
70.570052172523,normal
71.80046990077392,normal
79.20276959095625,normal
54.658111522023916,normal
66.13935193864982,normal
44.97123889183616,underweight
75.98834683907918,normal
79.70793909554112,normal
62.75220306550939,normal
93.6098014493505,overweight
51.61351505496488,normal
48.0343767968527,underweight
73.36677727839958,normal
85.70647453918232,overweight
95.25891537186803,overweight
63.1167360569659,normal
86.18021250146944,overweight
69.42237295748939,normal
67.41059050088771,normal
83.25489906230008,normal
79.78484317620129,normal
46.35411764523626,underweight
92.14810524588844,overweight
90.70137031221176,overweight
60.61655947735706,normal
75.93705300156114,normal
77.41045279424108,normal
73.9101064873586,normal
61.7454226923187,normal
59.92564948092922,normal
69.61668893512832,normal
87.59093528889048,overweight
78.15400231891648,normal
64.44078501870841,normal
81.57548065972517,normal
27.27186069054887,underweight
87.23148550558156,overweight
43.904293318328506,underweight
64.56338587895301,normal
53.20495158060784,normal
50.57977786418641,normal
87.41240181067779,overweight
62.98448198032163,normal
75.19755822596073,normal
69.29619131681224,normal
77.15561240834683,normal
71.15232836590383,normal
50.755116637171454,normal
84.94400229170711,normal
62.593651252580315,normal
46.651271520103734,underweight
63.578272585511314,normal
92.51139685951466,overweight
82.7533261317024,normal
64.7702179838821,normal
64.76113443522357,normal
65.17547423173926,normal
101.15121975341262,obese
75.7290317834733,normal
76.45062470786604,normal
85.45425181047763,overweight
73.5818373853977,normal
66.11436781268945,normal
67.05475226372532,normal
68.92598110878905,normal
69.44166645235238,normal
80.9144431545547,normal
70.77918828710949,normal
80.98960115823368,normal
68.78925129837127,normal
71.17952785474137,normal
40.026989732018386,underweight
83.74491512053723,normal
75.19732713846989,normal
84.97015164789478,normal
26.556169327094658,underweight
101.32562057171091,obese
67.9061555776724,normal
86.62274225106275,overweight
54.401411093117034,normal
79.19160857593855,normal
54.198766552395156,normal
60.64346558956292,normal
98.71047030800179,overweight
67.1397639885498,normal
73.26149309769585,normal
83.05101596033131,normal
77.43522831958907,normal
72.25628357715365,normal
75.47441503699338,normal
106.05123377857413,obese
69.13571804449622,normal
73.01648570072452,normal
85.75981594011418,overweight
86.58288899436975,overweight
87.8054545834057,overweight
79.58095333043777,normal
52.854926309042746,normal
94.50147298451644,overweight
52.804819104719684,normal
74.5395319785855,normal
58.68586224970963,normal
69.0379248011051,normal
74.9314361545522,normal
74.8203582317541,normal
76.32881131352927,normal
94.20566903587971,overweight
76.8030145227097,normal
66.33765047064027,normal
84.46130752432536,normal
87.8420573338696,overweight
51.58588277294511,normal
78.96100104774787,normal
80.51759113466348,normal
65.53654744960012,normal
90.6356021996743,overweight
67.7491661945121,normal
71.88364680207313,normal
67.40392263574195,normal
70.23368571372201,normal
53.55587369657197,normal
48.39923676108559,underweight
93.91757594837458,overweight
57.29557977522508,normal
55.129114758155396,normal
37.699148295944276,underweight
60.41557378465747,normal
50.153653098887524,normal
94.63022740204553,overweight
85.1472563401395,overweight
59.67774482233414,normal
103.78653708016463,obese
84.72648230487391,normal
65.12752924737066,normal
32.508914276896405,underweight
104.36413858886112,obese
49.15641299854606,underweight
45.31901879564663,underweight
85.3385564801446,overweight
106.59628609508908,obese
90.76409227765777,overweight
78.4586368007854,normal
78.92131512497929,normal
82.80123338170462,normal
81.38392884680148,normal
74.21787135954064,normal
71.56301655927814,normal
69.06110308150717,normal
58.690531166999854,normal
65.78987384699839,normal
44.605647787069216,underweight
68.52490559807875,normal
55.17113339273624,normal
53.44616024176344,normal
72.69841226730217,normal
90.880034295169,overweight
83.7747490900347,normal
46.442490945652345,underweight
55.15557795144494,normal
84.11156781982324,normal
55.26268909692536,normal
66.63050275004463,normal
78.25078148536828,normal
55.47483317704547,normal
71.5806325921894,normal
49.989617576226934,underweight
60.9794853407318,normal
74.79672901213806,normal
46.105093997024966,underweight
76.60712106940599,normal
69.70543301609978,normal
78.28734931625722,normal
73.35871201096992,normal
90.46210644960766,overweight
71.87836753971861,normal
63.558916883121206,normal
71.83446254548426,normal
78.14947043554582,normal
70.73290105488556,normal
70.60887536805824,normal
59.47012468289867,normal
60.05648623673578,normal
48.96092092300459,underweight
96.24365114780409,overweight
51.34205146913072,normal
59.60642203306139,normal
59.22389101646204,normal
83.42386565416662,normal
65.57575482561958,normal
88.716131090106,overweight
59.897640636341976,normal
74.18491243335703,normal
57.46979420110364,normal
102.17723691660083,obese
52.18602371455731,normal
74.64731065340541,normal
79.50665321398148,normal
76.20698646177247,normal
67.22068511683437,normal
68.05268950399861,normal
70.65717207968665,normal
67.79496997557267,normal
84.45818675192365,normal
103.15784502387027,obese
61.637623224882496,normal
49.45295530631383,underweight
68.67576927473118,normal
108.69564006481477,obese
57.944881480454036,normal
94.58675208166102,overweight
95.1655122111466,overweight
61.69617637438008,normal
78.53474618777913,normal
94.42594934692806,overweight
64.3130838851877,normal
66.94629459846458,normal
61.274786290770344,normal
54.778649039607,normal
60.26083682400989,normal
51.64089599856615,normal
70.51125202388839,normal
58.450401534120374,normal
